序号,note-text,length_dlut,positive_dlut,negative_dlut,anger_dlut,disgust_dlut,fear_dlut,good_dlut,sadness_dlut,surprise_dlut,happy_dlut
1170,我家三年级，目前还没用到Ai，大部分还是自己写，我会给他个思路，商量一下写作的方向。后面基本他自己发挥。目前还能跟上，后面就不知道咯,40,0,0,0,0,0,0,0,0,0
1171,我们这边的作家给小学生上课，都是打印一篇范文，先讲解再仿写。老师说了现在孩子阅历少，不懂技巧不懂感情，你不让他去仿写内容填充自己。你给他1天，也写不出文章,53,1,0,0,0,0,1,0,0,0
1172,会的,2,0,0,0,0,0,0,0,0,0
1173,我孩子读书比较多，全都自己写。每次作文前我给他看几篇范文，让他想一下思路，如果初稿太糟糕就帮他修改一下，他没有抄别人作文的习惯,43,1,1,0,1,0,1,0,0,0
1174,我家孩子写作文最不愿意用所谓的好词好句，模板式开头结尾，他觉得老套和油腻。非要自己想。,30,1,1,0,1,0,0,0,0,1
1175,没事吧，多抄抄就成自己的了,10,0,0,0,0,0,0,0,0,0
1176,抄完了让他们背，有些人是真写不出来，应试教育，解决问题就得了,21,0,0,0,0,0,0,0,0,0
1177,三年级家长，主动教孩子用ai，要不一篇作文得斗争一整天。现在是一起商量大概的主题思路，让ai写一写，我们再改一改，然后抄写，背诵。既然自己写不出，就当范文先读背吧,50,2,0,0,0,0,2,0,0,0
1178,我儿子三年级时我这个老母亲亲力亲为给他写作文，现在四年级了，我已经资源枯竭，实在没精力写了，只能求助万能的网络了，孩子课外班作业太多了，周末都在上课和写作业中，没有时间写作文，只能求助网络了,59,1,0,0,0,0,1,0,0,0
1179,文科基本靠ai,4,0,0,0,0,0,0,0,0,0
1180,想让孩子自己写。在看看ai怎么写。再回头自己修改。我按着这个套路来的,23,0,1,0,0,0,0,1,0,0
1181,我会让孩子利用AI帮他构思思路写作文，任何发明创造的出现都是用来解决问题的，既然有为啥不用呢？,27,0,0,0,0,0,0,0,0,0
1182,自己多用用AI，摸清AI的套路，我要是怀疑学生用了我就直说（前提是那个作业不能用，有些作业也可以合理适度地使用），要是没发现就算他们运气好。也没有学生来反馈说我看错了,55,2,1,0,1,0,1,0,0,1
1183,直接跟家长说，看家长什么态度，我给我儿子找作文，也就这里凑一段，那里凑一段的,27,0,0,0,0,0,0,0,0,0
1184,写不出来的时候会用，但标题，立意，作文提纲，事情的主要过程，重点描写部分，会先写好后再让ai修饰一下，因为有时候水平不够，也就是核心还得是自己的想法。文章出来后，自己再去修改调整一下，尤其ai的开头结尾特别容易起范儿，有时候有种突兀的老套感。我说的这种情况老师觉得可行吗？,87,0,3,0,1,2,0,0,0,0
1185,三年级家长，孩子写作文一点也不会，老师的要求比较高，我也找AI，但是不让孩子抄，我先跟Ai学，再辅导孩子，没让他抄AI的作业,42,0,0,0,0,0,0,0,0,0
1186,可是我用ai帮孩子改作文，简直太好用了,12,0,0,0,0,0,0,0,0,0
1187,自己写ai改，然后自己再边抄边改,10,0,0,0,0,0,0,0,0,0
1188,确实总是借鉴参考会影响到孩子的思路，但是我们得相信大多数孩子都是平庸的，借鉴可以拓展平庸的孩子的思路，不过直接抄肯定是不可取的。至于要孩子多推展写作思路，有自己的想法，有写作天赋的孩子，总是能在日积月累的阅读中找到写作的灵感和思想的。,74,6,3,0,3,0,6,0,0,0
1189,学会使用Ai不就是今后的大势所趋，用它精准达成自己想做的事不也是一种能力,23,1,0,0,0,0,1,0,0,0
1190,以后等他们大了都用ai了 不要说学生用ai 老师批改作业也用ai 应付考试的话 本身中高考的作业也都是提前准备几篇好的背下来 以前拼的是家里有没有个能写的父母或者老师给你改几篇好作文备着 现在大家都扯平了 指望ai就行了,69,0,1,0,1,0,0,0,0,0
1191,我们老师直接用ai批改作文，怎么说呢？三年级,13,0,0,0,0,0,0,0,0,0
1192,我儿子不会写作文，我每次的做法是B站找作文网课，他自己先写，能写的狗屁不通写个150字，然后我看了各种同步作文的书帮他修改润色到350字。我个人很反对用AI 。人还是要思考的,58,1,1,0,1,0,1,0,0,0
1193,老师直接说家里准备某某单元的作文，这不用ai让家长怎么教,17,0,0,0,0,0,0,0,0,0
1194,可以肯定的说，会用。语文教育可以反思反思，如果不教孩子辩证的思维，恰当的表达观点，而是一直在教八股文有什么意义。,35,4,0,0,0,0,4,0,0,0
1195,我是先让孩子自己写够字数，然后上ai稍微改一下，但是有前提，尽量不要更改孩子的句子，只完善。改一下错别字,33,1,1,0,1,0,1,0,0,0
1196,绝对不允许，考试怎么办,6,0,0,0,0,0,0,0,0,0
1197,要抄就抄优秀作文，AI现在还不太行，改改句子可以，完全一篇作文的话我觉得挺差劲的。还有，我觉得GPT生成的作文要比其他软件生成的质量明显高些。,44,1,1,0,1,0,1,0,0,0
1198,作文不讲就让回来做，家长不靠AI 靠什么,13,0,0,0,0,0,0,0,0,0
1199,我的困惑是ai的记叙文真得不行，一眼就不行的那种，议论文确实牛逼，还有就是那种某某会议学习心得之类简直无敌了,32,2,3,0,1,0,2,2,0,0
1200,抄模版真的只是在小学有用。到了高中没有自己的思考，没有平时自己的原创练习（原创练习也是要从小学累积的）是写不出高考作文的。 我作为家长，我都是要求我孩子自己写，先列提纲，顶多实在实在不知道写什么了，给他找素材，用自己的语言组织写。,77,3,0,0,0,0,3,0,0,0
1201,第一句话确实很AI,5,1,0,0,0,0,1,0,0,0
1202,ai不是不能用。我们就是孩子自己先口述，再让ar批改，然后我带他一起分析批改的内容，进行二次修改，最后孩子手写一篇。这样子，就可以借用科技完成学习。,46,1,1,0,1,0,1,0,0,0
1203,我同事说她儿子班上的优秀作文都是AI生成的，公开的秘密。老师也知道，但是就要让他们套模板套句式，因为这种作文是高分范文。孩子”我手写我心“的真情实感，在老师眼里就是”看不懂，拿回去重写，家长也太不负责任了“的弱智文。拜托，三年级的孩子能有什么高深的写作水平？以前我们当年都是要求自己写，不管写成什么鬼样子，都要自己用心写。有抄《课课通》的发现直接重写（我们学校老师人手一本课课通）。,121,5,1,0,1,0,5,0,0,0
1204,额，我家是孩子写好，ai 打分润色，确实比我改的好多了，我就让他跟着润色后的抄上作文本，这样有问题吗,37,3,0,0,0,0,3,0,0,0
1205,那又怎样，学会用ai适应这样的社会更重要吧,14,1,0,0,0,0,1,0,0,0
1206,我女儿说他同学的作文是爸爸练一句，他写一句,15,0,0,0,0,0,0,0,0,0
1207,会，孩子爸每次用借用一点，但我觉得ai出来的文章很奇怪，读起来没有灵魂,23,2,0,0,0,0,0,0,1,1
1208,能写就很不错了,6,1,0,0,0,0,1,0,0,0
1209,我会先让孩子思考，他自己想写什么，有什么思路，然后用他的关键词去豆包搜一下，然后给孩子参考借鉴一下好的地方，然后就自己动笔写（写的时候就什么都不能看了）。这样的话，主要内容还是自己的，借鉴了一些好的描写。,68,2,0,0,0,0,2,0,0,0
1210,其实现在三年级的作文要求对于孩子来说挺高的 说白了就是家长的创作 小孩自己写能写个200字以内就不错了,29,2,0,0,0,0,2,0,0,0
1211,小学二年级，自己提供素材给ai 写他想看的小说，我都没想到可以这么玩，走向完全由他决定。,29,0,0,0,0,0,0,0,0,0
1212,我们用AI，但是是写完后，让AI润色，然后读几遍再抄上去。,19,1,0,0,0,0,1,0,0,0
1213,用豆包写过作文，老师给判了不及格，不是因为看出ai，是真的写的不行，主题不明确,24,0,2,0,1,0,0,1,0,0
1214,现在写作文都套公式 没什么新意,8,1,0,0,0,0,1,0,0,0
1215,为什么首评这么理直气壮的说交给ai,8,1,0,0,0,0,0,0,0,1
1216,我没懂你抄优秀作文和抄ai有什么区别。优秀作文连想都不用想，甚至也不一定是你想写的东西，但是ai就是孩子已经想好内容了，但是可能不会遣词造句，那用ai写了让孩子知道可以怎么写，自己再去写有什么问题呢，不比抄一篇完全不搭噶的优秀作文好吗？,80,4,0,0,0,0,4,0,0,0
1217,老师，有没有这样一种可能，有的娃是自己独立写过完整的一篇作文，然后父母给ai扫描后进行了一些修改和优化，孩子按照这篇优化的文章，再抄写一遍上交，这个过程可以让孩子边抄边对比自己原来的语言，另外也是一种抄写优美语句的作用？ 我是这么理解，我家也是这样做的，如果我有时间我就亲自修改添加美句，再让孩子抄写一遍整齐的上交！3年级娃我觉得可以扶着他写作，这样才能有所提高，过两年他会有长进就不用扶了！   一直天然的写流水账，不扶不救，过两年娃基本上仍旧是流水账吧,146,8,0,0,0,0,7,0,1,0
1218,老實說，我覺得作文這件事很不合理，作文總是考人生經歷，但中小學生根本就沒有人生經歷，每天基本上都是上課，要寫好作文根本就是死記硬背。,42,1,1,0,1,0,1,0,0,0
1219,各种评奖，各种三好，各种班干部，各种评比，各种点招，都需要成绩！现在评比这些都看成绩，家长都不希望孩子比别人差，帮孩子用AI写作业，成绩提高了！,46,2,0,0,0,0,2,0,0,0
1220,啊哈哈。我们老师让用豆包润色作文，不要外传。其实不用他讲大伙都知道哈。,23,3,0,0,0,0,2,0,0,1
1221,星辰那个我小学的时候也是每次都用，不知道啥时候开始不用了，但是很顺手,22,0,0,0,0,0,0,0,0,0
1222,我们作文都是在校写，没有你这个问题。,12,0,0,0,0,0,0,0,0,0
1223,好几个评论是不是没啥理解能力…,7,0,0,0,0,0,0,0,0,0
1224,小学作文有屁用，全是流水账,7,0,0,0,0,0,0,0,0,0
1225,就算不是ai，我现在带的一个三年级学生，学校考试作文靠背平时的作文,19,0,1,0,1,0,0,0,0,0
1226,ai是工具 不能用工具和原始人有什么区别？要不你先不要使用手机？,21,0,0,0,0,0,0,0,0,0
1227,不嫌麻烦可以ai查重,6,0,1,0,1,0,0,0,0,0
1228,放心 我的论文是ai,7,1,0,0,0,0,0,0,0,1
1229,我每个作文都是AI写的，这个软件还是我上学的时候老师手机屏幕没关看见的，就下了，挺好用,29,0,0,0,0,0,0,0,0,0
1230,我是让孩子自己想大概内容，然后写的过程中我帮着完善。天下作文一大抄，写的多了知道运用固定模式就会了,35,1,0,0,0,0,1,0,0,0
1231,评论这么多家长不怕害了孩子吗…，中高考作文也能抄吗？作文不就是慢慢写慢慢积累的过程吗？没有思考，孩子能一蹴而就写好作文么,38,2,0,0,0,0,1,0,0,1
1232,没办法啊，小朋友真情实感写的作文，我就帮改了错别字和让语序通顺，交上去老师不喜欢，重写，只能借助ai，交上去老师喜欢，评个优秀，那怎么办，只能搞个阴阳作文，自己在家写自己真情实感的，想怎么写怎么写，保护好小朋友的写作乐趣，交给老师的就ai抄一下吧,74,6,1,0,1,0,5,0,0,1
1233,每篇作文都是我替孩子写，她写太慢了，写出来也达不到要求，不浪费时间了。尽量用小孩语气和词汇量去写，写完给她过目，再交给老师。第一稿允许交打印件，老师应该知道都是家长代写或者网上文章抄抄改改的，也有家长是用ai的，而且那种油腻套路作文反而被退回来修改的几率更低。之前的语文老师每篇作文要求初稿手写，改过之后让小孩再誊一遍，再次确认后再誊一遍到作文本，一篇作文誊三遍，吃饱了要么，发什么疯，我情愿让小孩多睡觉的，所以誊写也是我来。寒暑假每天都要读书抄写好词好句，量很大，但老师不会细看，本子收上去当垃圾扔了也不会还给孩子，然而也不敢完全不做，所以也是我来做，完成后给小孩读一遍有点印象就行了。自欺欺人呗。,198,2,2,0,2,0,1,0,0,1
1234,我觉得ai很好 不用苦恼，而且抄也是有记忆，让小学生写作文多难吧 不能要求每个孩子都从小阅读有积累。而且会想办法解决也不错 以后不是让孩子学到ai那样 而是会怎么用ai。ai无法创新 没有思维 只是大数据。 现在孩子刷题还有意义吗？ai已经做的很好了，他们的时代应该会不一样了。,89,3,3,0,3,0,2,0,0,1
1235,因为现在学校对孩子的要求太不合理，一年级就要看图写话，还非要有标准答案，一点自己的思考想像空间都不给留。作文也是，为什么一定要这么写呢，不按照老师的套路就不是好作文吗。所以我从来不会想去在作文这件事上和孩子去纠结内耗，大不了我说他写。还有看书这个事情真的是孩子之间有差异，我自己小时候没人引导就喜欢看书，自己的孩子从小引导也不是很喜欢看书，要尊重每个孩子的差异。,113,4,5,0,5,0,4,0,0,0
1236,我是作文老师，教小学线上课。Ai写得一下子就会被我抓住。因为1.遣词超越日常的正常水平。2.格式过于工整无误。3.套话，空话，缺乏真情实感。,45,3,3,0,3,0,3,0,0,0
1237,"呃，我儿子就用的这…
我说，写太好了，一看就不真",20,0,0,0,0,0,0,0,0,0
1238,还好我上学的时候就比较擅长写作文，现在孩子三年级都是我辅导的，没有抄过AI，也从没想过去抄，作文我认为是有结构有框架有逻辑的，不是好听的词凑一起，所以刚开始更注重帮孩子理清作文思路，然后再积累好词好句，不断完善,66,3,1,0,1,0,3,0,0,0
1239,我们语文老师会发范文让大家仿写，实在写不出的孩子，抄一篇背下来就好了，应付考试够用就行。,26,2,1,0,1,0,2,0,0,0
1240,小学三年级，我儿子写作文狗屁不通，写得不好吧老师又要求重写，难道写得不好还得再重新？这不是折磨家长和娃吗？我直接让他打草稿，然后教他说哪里不行得修改，然后默写。默写完哪里不行再改。,57,0,7,0,5,0,0,2,0,0
